id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,observation.month,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit,PERMIT_NUMBER,PERMIT_VERSION,DISCHARGE_EASTING,DISCHARGE_NORTHING,EA_REGION,REGION,OUTLET_NUMBER,EFFLUENT_NUMBER,MONTH_FROM,MONTH_TO,ROW_ID,N,DETE,METHOD,UNITS,RULE_TYPE,RULE_VALUE,ROW_PASS_STATUS,OBSERVATION_GROUPING_PASS_STATUS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3442343/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-02-02 12:16:00,2,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.9,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3442343/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-02-02 12:16:00,2,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.9,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3442343/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-02-02 12:16:00,2,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.9,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3444613/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03 11:51:00,3,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.52,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3444613/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03 11:51:00,3,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.52,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3444613/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03 11:51:00,3,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.52,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3444613/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-03-03 11:51:00,3,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.52,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3447198/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05 14:20:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.16,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3447198/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05 14:20:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.16,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3447198/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05 14:20:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.16,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3447198/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-04-05 14:20:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.16,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.35,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.35,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.35,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.35,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0135,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,135,"Solids, Suspended at 105 C",4.1,MILLIGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,59,1,"Solids, Suspended at 105 C",ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3449951/observation/0135,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-05-13 14:24:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,135,"Solids, Suspended at 105 C",4.1,MILLIGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,150,1,"Solids, Suspended at 105 C",ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.17,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.17,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.17,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.17,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/6455,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,5.1,MICROGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,109,1,Zinc,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,75.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3452157/observation/6455,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-06-07 13:32:00,6,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,5.1,MICROGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,149,1,Zinc,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,75.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3455358/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-05 13:38:00,7,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.15,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3455358/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-05 13:38:00,7,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.15,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3455358/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-05 13:38:00,7,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.15,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3455358/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-07-05 13:38:00,7,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.15,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3459818/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-24 10:16:00,8,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.27,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3459818/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-24 10:16:00,8,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.27,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3459818/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-24 10:16:00,8,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.27,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3459818/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-08-24 10:16:00,8,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.27,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.26,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.26,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.26,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.26,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/6455,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,55.0,MICROGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,109,1,Zinc,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,75.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3461961/observation/6455,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-09-13 13:24:00,9,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,6455,Zinc,55.0,MICROGRAM PER LITRE,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,149,1,Zinc,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,75.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3467412/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-18 08:48:00,11,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.07,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3467412/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-18 08:48:00,11,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.07,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3467412/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-18 08:48:00,11,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.07,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3467412/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-11-18 08:48:00,11,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.07,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,2,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3468839/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05 09:21:00,12,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.23,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,2,1,1,12,31,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50440129/sample/3468839/observation/0061,SW-50440129,DODDINGS FARM WATERCRESS B2 BERE REGIS,385180.4355245184,93798.39070571568,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - WATER CRESS FARMING,2022-12-05 09:21:00,12,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,61,pH,7.23,PH UNITS,043235,2.0,385220.0,93780.0,SW,EA South West Region,1,1,1,12,148,1,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
