COMPANY_NAME,DISCHARGE_SITE_NAME,DISCHARGE_SITE_TYPE_CODE,DSI_TYPE_DESCRIPTION,ADD_OF_DISCHARGE_SITE_LINE_1,ADD_OF_DISCHARGE_SITE_LINE_2,ADD_OF_DISCHARGE_SITE_LINE_3,ADD_OF_DISCHARGE_SITE_LINE_4,ADD_OF_DISCHARGE_SITE_PCODE,DISTRICT_COUNCIL,DISCHARGE_NGR,CATC_NAME,CATCHMENT_CODE,EA_REGION,SOURCE,PERMIT_NUMBER,PERMIT_VERSION,RECEIVING_WATER,RECEIVING_ENVIRON_TYPE_CODE,REC_ENV_CODE_DESCRIPTION,ISSUED_DATE,EFFECTIVE_DATE,REVOCATION_DATE,STATUS_OF_PERMIT,STATUS_DESCRIPTION,OUTLET_NUMBER,OUTLET_TYPE_CODE,OUTLET_TYPE_DESCRIPTION,OUTLET_GRID_REF,EFFLUENT_NUMBER,EFFLUENT_TYPE,EFF_TYPE_DESCRIPTION,EFFLUENT_GRID_REF,DISCHARGE_EASTING,DISCHARGE_NORTHING,permit_pair
AMPTHILL BUSINESS PARK LTD,AMPTHILL BUSINESS PARK,68,Real Estate Activities/Buying/Selling/Renting,STATION ROAD INDUSTRIAL ESTATE,AMPTHILL,BEDFORD,BEDS,MK45 2QW,CENTRAL BEDS UA,TL0254037210,R.FLIT (AMPTHILL),33/016,AN,EA Anglian Region,PRCNF00310,2,Trib Running Waters,1.0,Freshwater river,01/17/92 00:00:00,01/17/92 00:00:00,,Z2,POST NRA LEGISLATION WHERE ISSUE DATE > 31-AUG-89 (HISTORIC ONLY),1,U,Sewage - not water company,TL0254037210,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0253037220,502540,237210,"('PRCNF00310', 2)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,2,D,Miscellaneous,TL0328320636,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0328320636,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,4,D,Miscellaneous,TL0335220618,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0335220618,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,5,D,Miscellaneous,TL0338620615,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0338620615,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,1,D,Miscellaneous,TL0329520636,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0329520636,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,,,TH,EA Thames Region,EPRHB3394EF,1,GROUNDWATER,3.0,Into land / infiltration system,03/06/18 00:00:00,03/06/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,2,D,Miscellaneous,TL0339720586,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0339720586,503255,220569,"('EPRHB3394EF', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,7,D,Miscellaneous,TL0336920579,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0336920579,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,,,TH,EA Thames Region,EPRHB3394EF,1,GROUNDWATER,3.0,Into land / infiltration system,03/06/18 00:00:00,03/06/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,1,D,Miscellaneous,TL0328120609,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0328120609,503255,220569,"('EPRHB3394EF', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,6,D,Miscellaneous,TL0339320580,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0339320580,503255,220569,"('EPRHB3393VS', 1)"
ABBEY DEVELOPMENTS LTD,FOSSETT GROVE,A1,Domestic property (multiple) (incl farm houses),LONDON GATEWAY,DUNSTABLE,BEDFORDSHIRE,.,LU5 4EA,LUTON UA,TL0325520569,UNKNOWN,ZZZZZZ,TH,EA Thames Region,EPRHB3393VS,1,GROUNDWATER VIA A BOREHOLE,3.0,Into land / infiltration system,02/28/18 00:00:00,02/28/18 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,3,D,Miscellaneous,TL0330220630,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0330220630,503255,220569,"('EPRHB3393VS', 1)"
KEMPSTON COURT MANAGEMENT CO LTD,KEMPSTON COURT,A0,Domestic property (single) (incl farm house),,KEMPSTON HARDWICK,BEDFORD,BEDS,MK43 9PQ,BEDFORD BOROUGH UA,TL0334044160,MID R.OUSE / ELSTOW BRK,33/012,AN,EA Anglian Region,PRCNF00799,1,Trib Elstow Brook,1.0,Freshwater river,05/19/89 00:00:00,05/19/89 00:00:00,,Z2,POST NRA LEGISLATION WHERE ISSUE DATE > 31-AUG-89 (HISTORIC ONLY),1,D,Miscellaneous,TL0334044160,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL0334044160,503340,244160,"('PRCNF00799', 1)"
KEMPSTON COURT MANAGEMENT CO LTD,KEMPSTON COURT,A0,Domestic property (single) (incl farm house),,KEMPSTON HARDWICK,BEDFORD,BEDS,MK43 9PQ,BEDFORD BOROUGH UA,TL0334044160,MID R.OUSE / ELSTOW BRK,33/012,AN,EA Anglian Region,PRCNF00800,2,Trib Elstow Brook,1.0,Freshwater river,01/17/92 00:00:00,01/17/92 00:00:00,,Z2,POST NRA LEGISLATION WHERE ISSUE DATE > 31-AUG-89 (HISTORIC ONLY),1,U,Sewage - not water company,TL0334044160,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0334044160,503340,244160,"('PRCNF00800', 2)"
VEOLIA ES (UK) LIMITED,ELSTOW WASTE TRANSFER STATION,38,Waste Collection/Treatment/Disposal/Materials Recovery,ELSTOW LANDFILL SITE,WILSTEAD ROAD,ELSTOW,BEDFORDSHIRE,MK42 9YU,BEDFORD BOROUGH UA,TL0489046000,MID R.OUSE / ELSTOW BRK,33/012,AN,EA Anglian Region,PRCNF05943,2,tributary Harrowden Brook,1.0,Freshwater river,08/27/97 00:00:00,07/06/01 00:00:00,,E1,VARIED BY APPLICATION - (WRA 91 SCHED 10 - AS AMENDED BY ENV ACT 1995),1,Y,Sewage and Trade combined,TL0489046000,1,TF,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,TL0489046000,504890,246000,"('PRCNF05943', 2)"
VEOLIA ES (UK) LIMITED,ELSTOW WASTE TRANSFER STATION,38,Waste Collection/Treatment/Disposal/Materials Recovery,ELSTOW LANDFILL SITE,WILSTEAD ROAD,ELSTOW,BEDFORDSHIRE,MK42 9YU,BEDFORD BOROUGH UA,TL0489046000,MID R.OUSE / ELSTOW BRK,33/012,AN,EA Anglian Region,PRCNF05944,2,tributary Harrowden Brook,1.0,Freshwater river,08/28/97 00:00:00,07/06/01 00:00:00,,E1,VARIED BY APPLICATION - (WRA 91 SCHED 10 - AS AMENDED BY ENV ACT 1995),1,T,Trade,TL0489046000,1,TC,TRADE DISCHARGES - SITE DRAINAGE,TL0489046000,504890,246000,"('PRCNF05944', 2)"
MR. R.C.N. GAMBLE,CHEVERELLS,A0,Domestic property (single) (incl farm house),CHEVERELLS GREEN,MARKYATE,ST ALBANS,HERTFORDSHIRE,,DACORUM,TL0550015500,,,TH,EA Thames Region,CTCU.0813,1,CHALK STRATA,3.0,Into land / infiltration system,06/16/78 00:00:00,06/16/78 00:00:00,,B2,TRANSFERRED FROM WRA 1963,1,U,Sewage - not water company,TL0550015500,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0550015500,505500,215500,"('CTCU.0813', 1)"
CHEVERELLS HOUSE MANAGEMENT CO LTD,CHEVERELLS,A0,Domestic property (single) (incl farm house),CHEVERELLS GREEN,MARKYATE,ST ALBANS,HERTFORDSHIRE,,DACORUM,TL0550015500,COLNE,NIRS28,TH,EA Thames Region,CANM.0316,3,GROUNDWATER,3.0,Into land / infiltration system,05/24/13 00:00:00,05/24/13 00:00:00,,E7,VARIED UNDER EPR 2010,1,U,Sewage - not water company,TL0550015350,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0550015350,505500,215500,"('CANM.0316', 3)"
K TIERNAN,HARLINGTON ROAD NO.43A,A0,Domestic property (single) (incl farm house),SHARPENHOE,BEDFORD,BEDS,,MK45 4SG,CENTRAL BEDS UA,TL0612130722,CLIPSTONE BRK (LEIGHTON),33/007,AN,EA Anglian Region,PR1LFU319,1,Land,3.0,Into land / infiltration system,11/12/84 00:00:00,11/12/84 00:00:00,,Z1,PRE NRA LEGISLATION WHERE ISSUE DATE < 01-SEP-89 (HISTORIC ONLY),1,U,Sewage - not water company,TL0630030700,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0630030700,506121,230722,"('PR1LFU319', 1)"
G P S PROPERTIES LTD,HARLINGTON ROAD NO.43A,A0,Domestic property (single) (incl farm house),SHARPENHOE,BEDFORD,BEDS,,MK45 4SG,CENTRAL BEDS UA,TL0612130722,CAMPTON BRK (BARTON),33/017,AN,EA Anglian Region,PR1LF2074,1,Into Land,3.0,Into land / infiltration system,07/03/85 00:00:00,07/03/85 00:00:00,,Z1,PRE NRA LEGISLATION WHERE ISSUE DATE < 01-SEP-89 (HISTORIC ONLY),1,U,Sewage - not water company,TL0630030700,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL0630030700,506121,230722,"('PR1LF2074', 1)"
SHELL UK LIMITED,REDBOURN FILLING STATION,47,Shop incl Garden Centre/Retail Trade(not Motor Vehicle),WATLING STREET,-,REDBOURN,HERTFORDSHIRE,,ST ALBANS,TL1103011700,,,TH,EA Thames Region,CTWC.2451,1,VALLEY GRAVEL,13.0,Grass plots / irrigation area,05/18/88 00:00:00,05/18/88 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,U,Sewage - not water company,TL1103011710,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL1103011710,511030,211700,"('CTWC.2451', 1)"
SHELL UK LIMITED,REDBOURN FILLING STATION,47,Shop incl Garden Centre/Retail Trade(not Motor Vehicle),WATLING STREET,-,REDBOURN,HERTFORDSHIRE,,ST ALBANS,TL1103011700,,,TH,EA Thames Region,CATM.2759,1,LAND,3.0,Into land / infiltration system,03/21/97 00:00:00,03/21/97 00:00:00,,N1,"NEW CONSENT, BY APPLICATION (WRA 91, SECTION 88)",1,T,Trade,TL1103011700,1,TC,TRADE DISCHARGES - SITE DRAINAGE,TL1103011700,511030,211700,"('CATM.2759', 1)"
AFFINITY WATER LIMITED,EAST HYDE PUMPING STATION,36,WTW/Water Collection/Treatment/Supply,LOWER LUTON ROAD,-,HARPENDEN,HERTFORDSHIRE,,ST ALBANS,TL1341016610,,,TH,EA Thames Region,CATM.2842,1,RIVER LEA,1.0,Freshwater river,03/27/97 00:00:00,03/27/97 00:00:00,,N1,"NEW CONSENT, BY APPLICATION (WRA 91, SECTION 88)",1,T,Trade,TL1335016680,1,TA,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),TL1335016680,513410,216610,"('CATM.2842', 1)"
AFFINITY WATER LIMITED,EAST HYDE PUMPING STATION,36,WTW/Water Collection/Treatment/Supply,LOWER LUTON ROAD,-,HARPENDEN,HERTFORDSHIRE,,ST ALBANS,TL1341016610,,,TH,EA Thames Region,CNTS.0015,1,RIVER LEE,1.0,Freshwater river,03/15/95 00:00:00,03/15/95 00:00:00,,N4,"NEW CONSENT, (WATER INDUSTRY ACT 1991, SECTION 166)",1,T,Trade,TL1341016610,1,TZ,TRADE DISCHARGES - UNSPECIFIED,TL1341016610,513410,216610,"('CNTS.0015', 1)"
"THE CHANCELLOR, MASTERS AND SCHOLARS OF UNIVERSITY",ROOK GROVE,85,Education/Nursery/School/College/Uni/Training Venue,KIMPTON HALL FARM,KIMPTON,HITCHIN,HERTFORDSHIRE,,N. HERTFORDSHIRE,TL1748017750,,,TH,EA Thames Region,CTWC.2879,1,UPPER CHALK,5.0,Into groundwater via borehole,11/18/88 00:00:00,11/18/88 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,D,Miscellaneous,TL1750017700,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL1750017700,517480,217750,"('CTWC.2879', 1)"
OXFORD UNIVERSITY CHEST,ROOK GROVE,85,Education/Nursery/School/College/Uni/Training Venue,KIMPTON HALL FARM,KIMPTON,HITCHIN,HERTFORDSHIRE,,N. HERTFORDSHIRE,TL1748017750,,,TH,EA Thames Region,CNTW.0690,1,UPPER CHALK,3.0,Into land / infiltration system,09/17/90 00:00:00,09/17/90 00:00:00,,B6,TRANSFERRED FROM WATER ACT 1989,1,U,Sewage - not water company,TL1748017750,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL1748017750,517480,217750,"('CNTW.0690', 1)"
MRS. F.M. FLORY,LAMER HILL GATE,A0,Domestic property (single) (incl farm house),GUSTARDWOOD,WHEATHAMPSTEAD,-,HERTFORSHIRE,,ST ALBANS,TL1779015710,,,TH,EA Thames Region,CTWC.0468,2,UPPER CHALK,13.0,Grass plots / irrigation area,12/21/12 00:00:00,12/21/12 00:00:00,,E7,VARIED UNDER EPR 2010,1,U,Sewage - not water company,TL1778015720,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL1778015720,517790,215710,"('CTWC.0468', 2)"
MRS. F.M. FLORY,LAMER HILL GATE,A0,Domestic property (single) (incl farm house),GUSTARDWOOD,WHEATHAMPSTEAD,-,HERTFORSHIRE,,ST ALBANS,TL1779015710,,,TH,EA Thames Region,CTLU.0634,2,GROUNDWATER,3.0,Into land / infiltration system,12/21/12 00:00:00,12/21/12 00:00:00,,E7,VARIED UNDER EPR 2010,1,U,Sewage - not water company,TL1779015710,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL1779015710,517790,215710,"('CTLU.0634', 2)"
ANGLIAN WATER SERVICES LIMITED,POUND FARM PUMPING STATION,A4,Pumping Station on Sewerage Network (water company),ST IPPOLLITTS,HERTFORDSHIRE,,ENGLAND,,N. HERTFORDSHIRE,TL1943027530,R.HIZ (HITCHIN),33/013,AN,EA Anglian Region,AWCNF11497,1,IPPOLLITTS BROOK,1.0,Freshwater river,10/13/00 00:00:00,11/26/99 00:00:00,,Z2,POST NRA LEGISLATION WHERE ISSUE DATE > 31-AUG-89 (HISTORIC ONLY),1,S,Sewage - water company,TL1943027530,1,SD,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,TL1943027530,519430,227530,"('AWCNF11497', 1)"
ANGLIAN WATER SERVICES LIMITED,POUND FARM PUMPING STATION,A4,Pumping Station on Sewerage Network (water company),ST IPPOLLITTS,HERTFORDSHIRE,,ENGLAND,,N. HERTFORDSHIRE,TL1943027530,R.HIZ (HITCHIN),33/013,AN,EA Anglian Region,AW1NF631,1,,1.0,Freshwater river,02/11/66 00:00:00,02/11/66 00:00:00,,Z1,PRE NRA LEGISLATION WHERE ISSUE DATE < 01-SEP-89 (HISTORIC ONLY),1,S,Sewage - water company,TL1943027530,1,SB,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,TL1943027530,519430,227530,"('AW1NF631', 1)"
BP OIL UK LTD,MOTORWAY SERVICE STATION,47,Shop incl Garden Centre/Retail Trade(not Motor Vehicle),BIGNALS CORNER,-,SOUTH MIMMS	,HERTFORDSHIRE,,HERTSMERE,TL2310000300,,,TH,EA Thames Region,CTWC.1077,1,MIMMSHALL BROOK,1.0,Freshwater river,07/29/86 00:00:00,07/29/86 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,D,Miscellaneous,TL2310000300,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL2310000300,523100,200300,"('CTWC.1077', 1)"
BP OIL UK LTD,MOTORWAY SERVICE STATION,47,Shop incl Garden Centre/Retail Trade(not Motor Vehicle),BIGNALS CORNER,-,SOUTH MIMMS	,HERTFORDSHIRE,,HERTSMERE,TL2310000300,,,TH,EA Thames Region,CTWC.1078,1,MIMMSHALL BROOK,1.0,Freshwater river,07/29/86 00:00:00,07/29/86 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,D,Miscellaneous,TL2310000300,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL2310000300,523100,200300,"('CTWC.1078', 1)"
ANGLIAN WATER SERVICES LIMITED,HATLEY ST. GEORGE WRC,A2,WwTW/Sewage Treatment Works (water company),MAIN STREET,HATLEY ST. GEORGE,SANDY,CAMBRIDGESHIRE,SG19 3SH,S. CAMBRIDGESHIRE,TL2795051400,R.IVEL/MILLBRIDGE BRK (SA,33/019,AN,EA Anglian Region,ASCNF10308,4,Millbridge Brook,1.0,Freshwater river,04/07/22 00:00:00,03/31/26 00:00:00,,E7,VARIED UNDER EPR 2010,1,S,Sewage - water company,TL2794051400,2,SB,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,TL2795051390,527950,251400,"('ASCNF10308', 4)"
ANGLIAN WATER SERVICES LIMITED,HATLEY ST. GEORGE WRC,A2,WwTW/Sewage Treatment Works (water company),MAIN STREET,HATLEY ST. GEORGE,SANDY,CAMBRIDGESHIRE,SG19 3SH,S. CAMBRIDGESHIRE,TL2795051400,R.IVEL/MILLBRIDGE BRK (SA,33/019,AN,EA Anglian Region,ASCNF10308,4,Millbridge Brook,1.0,Freshwater river,04/07/22 00:00:00,03/31/26 00:00:00,,E7,VARIED UNDER EPR 2010,1,S,Sewage - water company,TL2794051400,1,SA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,TL2795051390,527950,251400,"('ASCNF10308', 4)"
ANGLIAN WATER SERVICES LIMITED,HATLEY ST. GEORGE WRC,A2,WwTW/Sewage Treatment Works (water company),MAIN STREET,HATLEY ST. GEORGE,SANDY,CAMBRIDGESHIRE,SG19 3SH,S. CAMBRIDGESHIRE,TL2795051400,R.IVEL/MILLBRIDGE BRK (SA,33/019,AN,EA Anglian Region,ASCNF10304,2,Millbridge Brook,1.0,Freshwater river,09/21/98 00:00:00,09/21/98 00:00:00,,Z2,POST NRA LEGISLATION WHERE ISSUE DATE > 31-AUG-89 (HISTORIC ONLY),1,S,Sewage - water company,TL2795051400,1,SD,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,TL2795051400,527950,251400,"('ASCNF10304', 2)"
LONGSTOWE HALL ESTATE,LONGSTOWE HALL/2 PROPS AT HOME FARM,A1,Domestic property (multiple) (incl farm houses),OLD NORTH ROAD,LONGSTOWE,CAMBRIDGE,CAMBRIDGESHIRE,CB23 2UH,S. CAMBRIDGESHIRE,TL3054556058,,,AN,EA Anglian Region,EPRSB3496VY,1,TRIBUTARY OF BOURN BROOK,1.0,Freshwater river,10/09/20 00:00:00,10/09/20 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,1,U,Sewage - not water company,TL3058656107,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3058656107,530545,256058,"('EPRSB3496VY', 1)"
MR WILLIAM BEVAN,LONGSTOWE HALL/2 PROPS AT HOME FARM,A1,Domestic property (multiple) (incl farm houses),OLD NORTH ROAD,LONGSTOWE,CAMBRIDGE,CAMBRIDGESHIRE,CB23 2UH,S. CAMBRIDGESHIRE,TL3054556058,,,AN,EA Anglian Region,EPRSB3498WS,1,TRIBUTARY OF BOURN BROOK,1.0,Freshwater river,10/09/20 00:00:00,10/09/20 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,1,U,Sewage - not water company,TL3077656040,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3077656040,530545,256058,"('EPRSB3498WS', 1)"
MR. M. LOUGHREY,SWALLOWGROVE FARM,A0,Domestic property (single) (incl farm house),MANGROVE LANE,-,HERTFORD,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3340010800,,,TH,EA Thames Region,CTLU.0652,2,GROUNDWATER,3.0,Into land / infiltration system,12/21/12 00:00:00,12/21/12 00:00:00,,E7,VARIED UNDER EPR 2010,1,U,Sewage - not water company,TL3354010800,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3354010800,533400,210800,"('CTLU.0652', 2)"
MR STEPHEN SAVILL,SWALLOWGROVE FARM,A0,Domestic property (single) (incl farm house),MANGROVE LANE,-,HERTFORD,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3340010800,,,TH,EA Thames Region,EPRUP3020SY,1,TRIB OF RIVER LEE NAVIGATION,1.0,Freshwater river,08/19/23 00:00:00,08/13/23 00:00:00,,E6,NEW ISSUED UNDER EPR 2010,1,U,Sewage - not water company,TL3344111087,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3344111087,533400,210800,"('EPRUP3020SY', 1)"
GLAXO RESEARCH & DEVELOPMENT LTD.,SITE OFF PARK ROAD,71,Architectural+Engineering + Technical Testing+Analysis,SITE OFF PARK ROAD,-,WARE,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3486014310,,,TH,EA Thames Region,CTWC.0228,1,THE CUT OFFRIVER LEE,1.0,Freshwater river,07/26/85 00:00:00,07/26/85 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,D,Miscellaneous,TL3486014310,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL3486014310,534860,214310,"('CTWC.0228', 1)"
GLAXO RESEARCH & DEVELOPMENT LTD.,SITE OFF PARK ROAD,71,Architectural+Engineering + Technical Testing+Analysis,SITE OFF PARK ROAD,-,WARE,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3486014310,,,TH,EA Thames Region,CTWC.0229,1,"""THE CUT""OFFRIVER LEE",1.0,Freshwater river,07/26/85 00:00:00,07/26/85 00:00:00,,B5,TRANSFERRED FROM COPA 1974,1,D,Miscellaneous,TL3487014320,1,DE,MISCELLANEOUS DISCHARGES - SURFACE WATER,TL3487014320,534860,214310,"('CTWC.0229', 1)"
MR. A.C. DEVILLE,PEASFIELD,A0,Domestic property (single) (incl farm house),CHERRY GREEN,WESTMILL,-,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3500025800,,,TH,EA Thames Region,CNTW.0180,1,BOULDER CLAY,13.0,Grass plots / irrigation area,11/21/89 00:00:00,11/21/89 00:00:00,,B6,TRANSFERRED FROM WATER ACT 1989,1,U,Sewage - not water company,TL3500025800,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3500025800,535000,225800,"('CNTW.0180', 1)"
MR & MRS A.C. DEVILLE,PEASFIELD,A0,Domestic property (single) (incl farm house),CHERRY GREEN,WESTMILL,-,HERTFORDSHIRE,,E. HERTFORDSHIRE,TL3500025800,,,TH,EA Thames Region,CNTW.0518,1,TRIB OF DANE END TRIB.,1.0,Freshwater river,05/25/90 00:00:00,05/25/90 00:00:00,,B6,TRANSFERRED FROM WATER ACT 1989,1,U,Sewage - not water company,TL3510025810,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3510025810,535000,225800,"('CNTW.0518', 1)"
FITZPATRICK PLC.,FITZPATRICK PLC,41,Construction of Buildings,HERTFORD ROAD,HODDESDON,-,HERTFORDSHIRE,,BROXBOURNE,TL3660009500,,,TH,EA Thames Region,CNTM.0031,1,TRIBUTARY OFWOOLLENS BROOK,1.0,Freshwater river,01/20/92 00:00:00,01/20/92 00:00:00,,N1,"NEW CONSENT, BY APPLICATION (WRA 91, SECTION 88)",1,U,Sewage - not water company,TL3577009880,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3577009880,536600,209500,"('CNTM.0031', 1)"
FITZPATRICK PLC.,FITZPATRICK PLC,41,Construction of Buildings,HERTFORD ROAD,HODDESDON,-,HERTFORDSHIRE,,BROXBOURNE,TL3660009500,,,TH,EA Thames Region,CATM.3165,1,WOOLLENS BROOK,1.0,Freshwater river,03/26/98 00:00:00,03/26/98 00:00:00,,N1,"NEW CONSENT, BY APPLICATION (WRA 91, SECTION 88)",1,U,Sewage - not water company,TL3580009750,1,UA,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,TL3580009750,536600,209500,"('CATM.3165', 1)"
